trades,sessions,trade_rate,win_rate,avg_r,median_r,expectancy_usd,total_usd,profit_factor,max_dd_usd,sharpe,t_stat_r,pct_long,long_avg_r,short_avg_r,pct_entry_gapped,avg_hold_min,exit_stop,exit_target,exit_time,leg,label,or_minutes,entry_cutoff,time_exit,target_r,direction,split
4084,4139,0.9867117661270839,0.4013222331047992,-0.009390848305099786,-1.0051205638474296,1.8365915768854104,7500.640000000016,1.0373808152109993,-9119.80000000008,0.19013518701701307,-0.4814010912636675,0.5134671890303624,0.016791509774515635,-0.03702265751141762,0.0017140058765915769,172.56953966699314,0.5186092066601371,0.21645445641527913,0.25146914789422137,MNQ,OR15m/cut1100/exit1559/2R/both/follow,15,11:00,15:59,2.0,both,full
2666,2711,0.983400959055699,0.38447111777944487,-0.059792638875622424,-1.0119395988280369,-2.9856114028507115,-7959.639999999997,0.8844974993158053,-8948.15999999993,-0.6434656725739952,-2.496819574160103,0.5123780945236309,-0.030584991609800022,-0.09048313592570964,0.002250562640660165,170.95648912228057,0.5292573143285821,0.2108027006751688,0.24868717179294825,MNQ,OR15m/cut1100/exit1559/2R/both/follow,15,11:00,15:59,2.0,both,IS
1418,1428,0.9929971988795518,0.4330042313117066,0.08537020505245545,-0.7744385651748905,10.902877291960511,15460.280000000004,1.1173530073934093,-9119.800000000083,0.7243683040841097,2.55038100406644,0.5155148095909732,0.10532270114383875,0.06413981983731545,0.0007052186177715092,175.60225669957686,0.498589562764457,0.22708039492242596,0.2566995768688293,MNQ,OR15m/cut1100/exit1559/2R/both/follow,15,11:00,15:59,2.0,both,OOS
3825,4139,0.9241362647982605,0.4833986928104575,-0.02108321961764144,-0.023111111111111114,-0.5845751633986914,-2235.9999999999945,0.9793066506351823,-6335.179999999911,-0.09298205889928321,-1.932585146138731,0.5341176470588235,-0.03700914028168775,-0.0028247146139115907,0.0020915032679738564,46.899607843137254,0.13437908496732026,0.0,0.865359477124183,MNQ,OR30m/cut1100/exit1100/TE/both/follow,30,11:00,11:00,none,both,full
2485,2711,0.916635927701955,0.4659959758551308,-0.04294341650253813,-0.04727272727272727,-1.3176659959758543,-3274.399999999998,0.9039175940195568,-4887.579999999929,-0.4614818268597336,-3.1697740220267168,0.5392354124748491,-0.052502841940711524,-0.03175596664476316,0.002414486921529175,46.68692152917505,0.13682092555331993,0.0,0.8627766599597585,MNQ,OR30m/cut1100/exit1100/TE/both/follow,30,11:00,11:00,none,both,IS
1340,1428,0.938375350140056,0.5156716417910447,0.019456026098006528,0.024975086626017353,0.7749253731343281,1038.3999999999996,1.01403718231142,-5929.479999999997,0.07893432723530709,1.0600364227578474,0.5246268656716417,-0.007476337688384958,0.04917887027670858,0.0014925373134328358,47.29402985074627,0.12985074626865672,0.0,0.8701492537313433,MNQ,OR30m/cut1100/exit1100/TE/both/follow,30,11:00,11:00,none,both,OOS
3825,4139,0.9241362647982605,0.4896732026143791,-0.02769801047688625,-0.01411764705882353,-0.39777777777777645,-1521.499999999995,0.985762954074275,-6482.179999999913,-0.0641797235922085,-2.774529145170552,0.5341176470588235,-0.03524491443452707,-0.019045751899186933,0.0020915032679738564,43.626928104575164,0.13333333333333333,0.12941176470588237,0.7369934640522876,MNQ,OR30m/cut1100/exit1100/1R/both/follow,30,11:00,11:00,1.0,both,full
2485,2711,0.916635927701955,0.4716297786720322,-0.05018499396191817,-0.0416,-1.208410462776659,-3002.8999999999974,0.9112487594214517,-4854.079999999931,-0.4203583866565842,-4.039135347174405,0.5392354124748491,-0.053537776118992846,-0.04626121397023252,0.002414486921529175,43.454325955734404,0.13641851106639838,0.13158953722334005,0.7315895372233401,MNQ,OR30m/cut1100/exit1100/1R/both/follow,30,11:00,11:00,1.0,both,IS
1340,1428,0.938375350140056,0.5231343283582089,0.01400359695617667,0.03612476751938801,1.1055223880597016,1481.4,1.0202836868168086,-5337.979999999997,0.1146079666562194,0.8378629197796345,0.5246268656716417,-0.00037658633042446393,0.02987372074029062,0.0014925373134328358,43.94701492537313,0.12761194029850748,0.1253731343283582,0.7470149253731343,MNQ,OR30m/cut1100/exit1100/1R/both/follow,30,11:00,11:00,1.0,both,OOS
3825,4139,0.9241362647982605,0.483921568627451,-0.022103217424581406,-0.022040816326530613,-0.4549019607843122,-1739.9999999999943,0.9838767905102125,-6254.239999999912,-0.07223878869770284,-2.070850168475927,0.5341176470588235,-0.03652539761113802,-0.005568697715751346,0.0020915032679738564,46.528627450980395,0.13411764705882354,0.017254901960784313,0.8483660130718954,MNQ,OR30m/cut1100/exit1100/2R/both/follow,30,11:00,11:00,2.0,both,full
