trades,sessions,win_rate,avg_r,expectancy_usd,total_usd,profit_factor,max_dd_usd,t_stat_r,leg,filter,split,config
754,817.0,0.45225464190981435,-0.024615774043992792,3.099257294429707,2336.8399999999992,1.1078150750281897,-3370.159999999997,-0.9883355605961817,MNQ,dow_Fri,full,OR30m/cut1100/exit1100/TE/both/follow
488,536.0,0.4323770491803279,-0.062283857439782105,0.1393032786885251,67.98000000000025,1.0109767676180514,-1679.7599999999954,-2.115798143676473,MNQ,dow_Fri,IS,OR30m/cut1100/exit1100/TE/both/follow
266,281.0,0.48872180451127817,0.044489581960312434,8.529548872180456,2268.8600000000015,1.1465535505741071,-3298.959999999997,0.9833463865507499,MNQ,dow_Fri,OOS,OR30m/cut1100/exit1100/TE/both/follow
3825,4139.0,0.43320261437908497,0.0010652236970556893,4.1338562091503315,15812.000000000018,1.079493150226268,-9548.139999999934,0.05414935401212537,MNQ,(none),full,OR30m/cut1100/exit1559/TE/both/follow
2485,2711.0,0.413682092555332,-0.04988109157055626,-3.037384305835009,-7547.899999999998,0.8921686671253511,-9548.139999999934,-2.0449663473018664,MNQ,(none),IS,OR30m/cut1100/exit1559/TE/both/follow
1340,1428.0,0.46940298507462686,0.09554402477169427,17.432761194029855,23359.900000000005,1.1812067896364788,-5969.120000000046,2.8839520652691273,MNQ,(none),OOS,OR30m/cut1100/exit1559/TE/both/follow
998,1035.0,0.40480961923847697,0.008048319118269275,5.75809619238477,5746.580000000001,1.1694093910426677,-2234.899999999999,0.17808850892141165,MNQ,or_width_rel_narrow,full,OR30m/cut1100/exit1559/TE/both/follow
663,684.0,0.3891402714932127,-0.060994458188754895,-0.9789140271493216,-649.0200000000002,0.9491451317171019,-1603.5599999999883,-1.0877289355432849,MNQ,or_width_rel_narrow,IS,OR30m/cut1100/exit1559/TE/both/follow
335,351.0,0.43582089552238806,0.14469118883336488,19.09134328358209,6395.6,1.3022629549705893,-2234.899999999998,1.9091610237955892,MNQ,or_width_rel_narrow,OOS,OR30m/cut1100/exit1559/TE/both/follow
1669,1804.0,0.42780107849011384,-0.016423740746950678,3.8725224685440427,6463.240000000007,1.0756773592240285,-5583.1000000001095,-0.5588961012483222,MNQ,or_width_rel_typical,full,OR30m/cut1100/exit1559/TE/both/follow
1051,1150.0,0.4043767840152236,-0.07832214978381591,-2.0618839200761174,-2167.0399999999995,0.9176720345383566,-3976.2399999999693,-2.170770117609447,MNQ,or_width_rel_typical,IS,OR30m/cut1100/exit1559/TE/both/follow
618,654.0,0.46763754045307443,0.08884361831088973,13.96485436893204,8630.28,1.1460700477090258,-5583.100000000122,1.7738351429278556,MNQ,or_width_rel_typical,OOS,OR30m/cut1100/exit1559/TE/both/follow
1105,1240.0,0.4633484162895928,0.019420723744304102,3.2337556561086,3573.300000000003,1.045270773270873,-8513.119999999995,0.632877351823898,MNQ,or_width_rel_wide,full,OR30m/cut1100/exit1559/TE/both/follow
718,817.0,0.4428969359331476,-0.004445945795692519,-6.630529247910863,-4760.719999999999,0.8426780344337594,-6007.3,-0.11431509106776874,MNQ,or_width_rel_wide,IS,OR30m/cut1100/exit1559/TE/both/follow
387,423.0,0.5012919896640827,0.06370048790378102,21.534935400516808,8334.020000000004,1.1712327247264886,-5056.739999999999,1.2818764856912046,MNQ,or_width_rel_wide,OOS,OR30m/cut1100/exit1559/TE/both/follow
1244,1342.0,0.42765273311897106,-0.007122685068223259,3.1895016077170433,3967.740000000002,1.0802910254734304,-5492.299999999976,-0.1931155157308965,MNQ,or_volume_rel_quiet,full,OR30m/cut1100/exit1559/TE/both/follow
864,938.0,0.41087962962962965,-0.06054671837850714,-3.7674305555555545,-3255.059999999999,0.8484881208497911,-5492.299999999976,-1.3616342366478988,MNQ,or_volume_rel_quiet,IS,OR30m/cut1100/exit1559/TE/both/follow
380,404.0,0.46578947368421053,0.11434669593200121,19.007368421052636,7222.800000000001,1.2585747671581264,-2766.6600000000044,1.741164867387838,MNQ,or_volume_rel_quiet,OOS,OR30m/cut1100/exit1559/TE/both/follow
1799,1942.0,0.43802112284602557,0.009480602180882815,9.483902167871042,17061.540000000005,1.182314639826447,-3044.579999999997,0.3342514771535074,MNQ,or_volume_rel_normal,full,OR30m/cut1100/exit1559/TE/both/follow
1091,1187.0,0.41246562786434465,-0.052187180537507004,-0.5890375802016489,-642.639999999999,0.9782271365282948,-3044.579999999997,-1.4386279791777048,MNQ,or_volume_rel_normal,IS,OR30m/cut1100/exit1559/TE/both/follow
708,755.0,0.4774011299435028,0.10450821651105696,25.00590395480226,17704.18,1.2763372266351167,-2631.7600000000384,2.307450844534137,MNQ,or_volume_rel_normal,OOS,OR30m/cut1100/exit1559/TE/both/follow
729,795.0,0.4252400548696845,-0.008386946759547861,-7.196378600823042,-5246.159999999998,0.905061071412672,-8847.47999999999,-0.20598235137592216,MNQ,or_volume_rel_busy,full,OR30m/cut1100/exit1559/TE/both/follow
477,526.0,0.4109014675052411,-0.03500946674589502,-7.712955974842766,-3679.079999999999,0.7994586209114483,-4492.7399999999925,-0.7059468772100339,MNQ,or_volume_rel_busy,IS,OR30m/cut1100/exit1559/TE/both/follow
252,269.0,0.4523809523809524,0.042005680357466414,-6.218571428571416,-1567.079999999997,0.9575461117257775,-6032.339999999998,0.5901451233004826,MNQ,or_volume_rel_busy,OOS,OR30m/cut1100/exit1559/TE/both/follow
1003,1072.0,0.48454636091724823,0.12268597590142756,12.337866400797612,12374.880000000005,1.205779234902891,-3440.600000000013,3.0967104526680354,MNQ,gap_up_gt_0.25pct,full,OR30m/cut1100/exit1559/TE/both/follow
556,599.0,0.4568345323741007,0.09983908750519266,2.318812949640289,1289.2600000000007,1.0673433420842868,-2295.479999999995,1.8471018615514814,MNQ,gap_up_gt_0.25pct,IS,OR30m/cut1100/exit1559/TE/both/follow
447,473.0,0.5190156599552572,0.1511040294770575,24.800044742729316,11085.620000000004,1.2704330834477864,-3440.600000000013,2.5963405788446203,MNQ,gap_up_gt_0.25pct,OOS,OR30m/cut1100/exit1559/TE/both/follow
792,838.0,0.44065656565656564,0.016576644721146304,1.7857575757575794,1414.320000000003,1.022572879219966,-7130.099999999996,0.39640907178659224,MNQ,gap_dn_lt_-0.25pct,full,OR30m/cut1100/exit1559/TE/both/follow
396,425.0,0.41919191919191917,-0.045857499574786936,-9.245808080808077,-3661.339999999999,0.799022928251096,-4694.6399999999985,-0.7641481900581598,MNQ,gap_dn_lt_-0.25pct,IS,OR30m/cut1100/exit1559/TE/both/follow
396,413.0,0.4621212121212121,0.07901078901707953,12.817323232323234,5075.660000000001,1.1142188603362615,-4059.6399999999994,1.3585412881917216,MNQ,gap_dn_lt_-0.25pct,OOS,OR30m/cut1100/exit1559/TE/both/follow
1357,1493.0,0.3795136330140015,-0.12225565737082576,-2.732336035372142,-3707.779999999997,0.923806498121353,-6984.419999999968,-3.8470189879259404,MNQ,gap_small_lt_0.15pct,full,OR30m/cut1100/exit1559/TE/both/follow
1039,1147.0,0.3734359961501444,-0.16241067080544264,-4.348950914340712,-4518.5599999999995,0.7873622826121739,-6185.3599999999715,-4.607043220431602,MNQ,gap_small_lt_0.15pct,IS,OR30m/cut1100/exit1559/TE/both/follow
318,346.0,0.39937106918238996,0.008942641241019773,2.549622641509442,810.7800000000025,1.0295768667300922,-2891.7599999999993,0.125612335470639,MNQ,gap_small_lt_0.15pct,OOS,OR30m/cut1100/exit1559/TE/both/follow
2501,2730.0,0.4294282287085166,-0.013386843809303979,3.459800079968014,8652.960000000003,1.0815174352779848,-3692.520000000024,-0.5542290981013103,MNQ,above_sma20,full,OR30m/cut1100/exit1559/TE/both/follow
1671,1837.0,0.41172950329144226,-0.06451650559388286,-1.2255176540993413,-2047.8399999999995,0.9471311229937686,-3466.179999999966,-2.1917215628577664,MNQ,above_sma20,IS,OR30m/cut1100/exit1559/TE/both/follow
830,893.0,0.4650602409638554,0.08955010178350482,12.892530120481936,10700.800000000007,1.1587319952781505,-3692.520000000055,2.129652531804563,MNQ,above_sma20,OOS,OR30m/cut1100/exit1559/TE/both/follow
1324,1409.0,0.44033232628398794,0.028364786260050828,5.407129909365565,7159.040000000008,1.077176729518797,-9135.879999999988,0.837127859782699,MNQ,below_sma20,full,OR30m/cut1100/exit1559/TE/both/follow
814,874.0,0.4176904176904177,-0.019837139687289982,-6.756830466830464,-5500.059999999998,0.8240710412577693,-7059.639999999989,-0.45580030635780877,MNQ,below_sma20,IS,OR30m/cut1100/exit1559/TE/both/follow
510,535.0,0.4764705882352941,0.10529884061521833,24.821764705882366,12659.100000000006,1.2058434424934,-5245.660000000025,1.9555680211080861,MNQ,below_sma20,OOS,OR30m/cut1100/exit1559/TE/both/follow
2312,2433.0,0.4195501730103806,0.010847458073326956,3.005198961937718,6948.020000000004,1.0638630136784843,-6387.680000000142,0.3850472082342542,MNQ,or_lt_0.4_atr,full,OR30m/cut1100/exit1559/TE/both/follow
1518,1600.0,0.40843214756258234,-0.03354076254521311,-0.5808432147562576,-881.7199999999989,0.9765483908204339,-3599.7599999999616,-0.9652493700179862,MNQ,or_lt_0.4_atr,IS,OR30m/cut1100/exit1559/TE/both/follow
794,833.0,0.44080604534005036,0.09571058011229903,9.86113350125945,7829.740000000004,1.109970945919184,-6387.680000000144,1.9935753523585917,MNQ,or_lt_0.4_atr,OOS,OR30m/cut1100/exit1559/TE/both/follow
213,244.0,0.460093896713615,-0.013682822173365406,4.3590610328638535,928.4800000000007,1.0616005201491447,-3318.1199999999994,-0.23748433111834802,MNQ,or_gt_0.7_atr,full,OR30m/cut1100/exit1559/TE/both/follow
141,164.0,0.425531914893617,-0.05934561624278138,-14.915886524822698,-2103.1400000000003,0.6973350564274962,-2526.82,-0.809453659755719,MNQ,or_gt_0.7_atr,IS,OR30m/cut1100/exit1559/TE/both/follow
72,80.0,0.5277777777777778,0.07574014954590759,42.10583333333334,3031.6200000000003,1.3731748208363999,-1651.6799999999994,0.8265689210596797,MNQ,or_gt_0.7_atr,OOS,OR30m/cut1100/exit1559/TE/both/follow
740,824.0,0.4283783783783784,-0.059978888483992104,-7.003513513513512,-5182.5999999999985,0.863635239394802,-5182.599999999981,-1.5277751407141624,MNQ,dow_Mon,full,OR30m/cut1100/exit1559/TE/both/follow
490,539.0,0.42448979591836733,-0.05988668852986505,-4.34408163265306,-2128.5999999999995,0.8489045115696016,-3224.9999999999914,-1.1980384034857738,MNQ,dow_Mon,IS,OR30m/cut1100/exit1559/TE/both/follow
250,285.0,0.436,-0.06015960039408116,-12.215999999999994,-3053.9999999999986,0.8723118167177029,-4420.679999999996,-0.9606337230987734,MNQ,dow_Mon,OOS,OR30m/cut1100/exit1559/TE/both/follow
773,835.0,0.4113842173350582,-0.016371942845123257,3.095187580853819,2392.580000000002,1.0608927585215198,-4810.079999999985,-0.3574030192893447,MNQ,dow_Tue,full,OR30m/cut1100/exit1559/TE/both/follow
495,546.0,0.3656565656565657,-0.10383737971363667,-6.231919191919192,-3084.8,0.7913640065036424,-3527.8999999999874,-1.728582177325942,MNQ,dow_Tue,IS,OR30m/cut1100/exit1559/TE/both/follow
278,289.0,0.49280575539568344,0.1393668746006111,19.702805755395687,5477.380000000001,1.2235105161400368,-4579.119999999999,2.040287792451035,MNQ,dow_Tue,OOS,OR30m/cut1100/exit1559/TE/both/follow
775,832.0,0.4167741935483871,-0.03969662121987222,2.3258064516129062,1802.5000000000023,1.0438227755899483,-3551.0199999999977,-0.9077090578222765,MNQ,dow_Wed,full,OR30m/cut1100/exit1559/TE/both/follow
504,545.0,0.4126984126984127,-0.06055580717648532,-0.45567460317460173,-229.6599999999993,0.9831829025932278,-2753.019999999995,-1.1055898839917155,MNQ,dow_Wed,IS,OR30m/cut1100/exit1559/TE/both/follow
271,287.0,0.42435424354243545,-0.0009031536105253099,7.498745387453881,2032.1600000000017,1.0739633211575224,-3551.0199999999977,-0.012433410901341714,MNQ,dow_Wed,OOS,OR30m/cut1100/exit1559/TE/both/follow
783,831.0,0.41890166028097064,-0.0015371263459677013,3.3367560664112426,2612.680000000003,1.0583901736946086,-4268.719999999998,-0.03452467787056339,MNQ,dow_Thu,full,OR30m/cut1100/exit1559/TE/both/follow
508,545.0,0.39763779527559057,-0.06872951552537133,-5.7732677165354325,-2932.8199999999997,0.8029580280887703,-3703.859999999998,-1.3060361545805217,MNQ,dow_Thu,IS,OR30m/cut1100/exit1559/TE/both/follow
275,286.0,0.4581818181818182,0.12258554166543979,20.16545454545455,5545.500000000002,1.1857107072244157,-4268.720000000018,1.5140358504772855,MNQ,dow_Thu,OOS,OR30m/cut1100/exit1559/TE/both/follow
754,817.0,0.4920424403183024,0.12345201765645379,18.815437665782497,14186.840000000002,1.396986595150256,-2343.619999999999,2.698004356427909,MNQ,dow_Fri,full,OR30m/cut1100/exit1559/TE/both/follow
488,536.0,0.4692622950819672,0.04554136985428066,1.6966803278688534,827.9800000000005,1.0657995956564856,-1152.2399999999998,0.8322938564228853,MNQ,dow_Fri,IS,OR30m/cut1100/exit1559/TE/both/follow
266,281.0,0.5338345864661654,0.26638583768450064,50.221278195488736,13358.860000000004,1.5769828134286068,-1620.9,3.266613700650415,MNQ,dow_Fri,OOS,OR30m/cut1100/exit1559/TE/both/follow
